Country/Territory,Code,1996Estimate,1996StdErr,1996NumSrc,1996Rank,1996Lower,1996Upper,1998Estimate,1998StdErr,1998NumSrc,1998Rank,1998Lower,1998Upper,2000Estimate,2000StdErr,2000NumSrc,2000Rank,2000Lower,2000Upper,2002Estimate,2002StdErr,2002NumSrc,2002Rank,2002Lower,2002Upper,2003Estimate,2003StdErr,2003NumSrc,2003Rank,2003Lower,2003Upper,2004Estimate,2004StdErr,2004NumSrc,2004Rank,2004Lower,2004Upper,2005Estimate,2005StdErr,2005NumSrc,2005Rank,2005Lower,2005Upper,2006Estimate,2006StdErr,2006NumSrc,2006Rank,2006Lower,2006Upper,2007Estimate,2007StdErr,2007NumSrc,2007Rank,2007Lower,2007Upper,2008Estimate,2008StdErr,2008NumSrc,2008Rank,2008Lower,2008Upper,2009Estimate,2009StdErr,2009NumSrc,2009Rank,2009Lower,2009Upper,2010Estimate,2010StdErr,2010NumSrc,2010Rank,2010Lower,2010Upper,2011Estimate,2011StdErr,2011NumSrc,2011Rank,2011Lower,2011Upper,2012Estimate,2012StdErr,2012NumSrc,2012Rank,2012Lower,2012Upper,2013Estimate,2013StdErr,2013NumSrc,2013Rank,2013Lower,2013Upper,2014Estimate,2014StdErr,2014NumSrc,2014Rank,2014Lower,2014Upper,2015Estimate,2015StdErr,2015NumSrc,2015Rank,2015Lower,2015Upper,2016Estimate,2016StdErr,2016NumSrc,2016Rank,2016Lower,2016Upper,2017Estimate,2017StdErr,2017NumSrc,2017Rank,2017Lower,2017Upper,2018Estimate,2018StdErr,2018NumSrc,2018Rank,2018Lower,2018Upper
Portugal,PRT,1.27418982982636,0.168259218335152,5,86.3387985229492,82.5136642456055,89.0710372924805,1.16266870498657,0.210871934890747,5,84.9740905761719,78.2383422851563,88.6010360717773,1.02396667003632,0.210062861442566,5,82.5641021728516,75.8974380493164,87.6923065185547,1.20584642887115,0.191935136914253,5,86.2244873046875,79.5918350219727,88.7755126953125,1.16683292388916,0.198729291558266,5,84.1836700439453,77.5510177612305,89.2857131958008,1.06409478187561,0.207943141460419,5,81.2807846069336,75.8620681762695,89.1625595092773,1.05651724338532,0.19190625846386,5,83.3333358764648,73.0392150878906,88.7254867553711,0.87453830242157,0.196327582001686,7,78.5365829467773,69.2682952880859,84.3902435302734,0.900741636753082,0.219239696860313,7,78.6407775878906,70.8737869262695,86.8932037353516,1.08548510074615,0.229191586375236,7,82.0388336181641,75.2427215576172,88.3495178222656,1.1562647819519,0.218764767050743,7,83.2535858154297,75.5980834960937,90.9090881347656,1.01023459434509,0.227428793907166,7,80.3827743530274,70.8134002685547,87.5598068237305,0.94719409942627,0.22242970764637,7,78.1990509033203,70.1421813964844,86.2559204101563,1.03502762317657,0.219740271568298,7,81.5165863037109,71.5639801025391,88.1516571044922,1.23073244094849,0.216754868626595,7,85.3080596923828,75.3554534912109,92.4170608520508,0.988590836524963,0.229205414652824,7,79.3269195556641,72.5961532592774,87.5,1.22034108638763,0.227827191352844,7,86.0576934814453,75,92.3076934814453,1.20982050895691,0.219392731785774,7,85.5769195556641,75.4807662963867,92.3076934814453,1.3320277929306,0.222228914499283,7,87.5,80.288459777832,93.75,1.20890891551971,0.222144588828087,7,86.538459777832,76.9230804443359,91.8269195556641
Paraguay,PRY,-0.909467279911041,0.173604860901833,4,19.1256828308105,7.65027332305908,30.6010932922363,-1.05966186523438,0.211779370903969,4,12.4352331161499,4.66321229934692,23.8341960906982,-1.15842378139496,0.203416511416435,5,9.74358940124512,3.07692313194275,18.9743595123291,-1.07434809207916,0.176372513175011,7,11.2244901657105,5.61224508285522,24.4897956848145,-0.920839011669159,0.179621174931526,7,17.3469390869141,8.16326522827148,29.0816326141357,-0.94929176568985,0.180728882551193,8,14.7783250808716,7.88177347183228,28.0788173675537,-0.796317040920257,0.174986153841019,8,25,12.7450981140137,36.764705657959,-0.959574699401856,0.182827666401863,9,18.0487804412842,7.80487823486328,29.2682933807373,-0.868755757808685,0.208347618579864,9,19.4174766540527,9.70873832702637,34.9514579772949,-0.886710166931152,0.210988238453865,9,17.4757289886475,9.22330093383789,35.9223289489746,-0.921651124954224,0.196563467383385,10,19.1387557983398,7.17703342437744,33.9712905883789,-0.932381749153137,0.199210911989212,10,18.6602878570557,8.13397121429443,31.5789470672607,-0.844507575035095,0.199402838945389,10,20.3791465759277,9.95260620117188,37.4407577514648,-0.88945597410202,0.198317974805832,10,21.3270149230957,10.4265403747559,33.1753540039062,-0.872167110443115,0.195430293679237,10,21.3270149230957,11.3744077682495,34.1232223510742,-0.91916835308075,0.203657776117325,10,17.3076915740967,9.13461494445801,28.8461532592773,-0.948386669158936,0.206240519881248,10,17.3076915740967,8.17307662963867,30.769229888916,-0.792333781719208,0.196940958499908,10,20.6730766296387,11.5384616851807,36.0576934814453,-0.823790073394776,0.211057737469673,9,19.7115383148193,11.5384616851807,34.6153831481934,-0.517214417457581,0.205418810248375,9,34.1346168518066,18.269229888916,46.6346168518066
Qatar,QAT,0.556376993656159,0.173903718590736,3,70.4918060302734,62.2950820922852,78.1420745849609,0.463853001594543,0.228347718715668,3,70.9844589233398,59.5854911804199,78.756477355957,0.45290744304657,0.246868371963501,3,70.2564086914063,57.4358978271484,80,0.495755732059479,0.198361143469811,4,69.3877563476562,62.7551002502441,77.0408172607422,0.498727560043335,0.230660825967789,3,70.9183654785156,62.2448997497559,77.5510177612305,0.52828985452652,0.245774805545807,3,70.4433517456055,62.0689659118652,80.2955627441406,0.403958678245544,0.19763594865799,4,66.1764678955078,57.8431358337402,73.0392150878906,0.579429626464844,0.202161967754364,5,70.2439041137695,61.9512176513672,79.0243911743164,0.444296091794968,0.231542721390724,5,67.4757308959961,53.8834953308106,77.6699066162109,0.601312458515167,0.240502268075943,5,72.8155364990234,61.1650466918945,79.1262130737305,0.965489089488983,0.210318088531494,8,78.4689025878906,71.291862487793,86.6028671264649,0.845183730125427,0.217731758952141,8,76.5550231933594,67.9425811767578,83.7320556640625,0.754005193710327,0.228339076042175,7,74.407585144043,65.8767776489258,82.4644546508789,0.937021970748901,0.210722774267197,8,77.7251205444336,69.6682434082031,87.2037887573242,1.05771601200104,0.207789823412895,8,81.0426559448242,72.0379180908203,88.6255950927734,0.944795608520508,0.221694305539131,8,76.4423065185547,72.5961532592774,87.0192337036133,0.954918205738068,0.222702011466026,7,77.4038467407227,73.0769195556641,87.0192337036133,0.735512733459473,0.213511362671852,7,74.5192337036133,67.788459777832,82.211540222168,0.740498304367066,0.21610563993454,7,74.5192337036133,66.8269195556641,82.211540222168,0.631236374378204,0.215489163994789,7,74.5192337036133,63.461540222168,78.8461532592774
Réunion,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.17790544033051,0.411078751087189,1,84.2364501953125,69.9507369995117,92.61083984375,1.02727198600769,0.306960046291351,1,82.3529434204102,69.1176452636719,89.7058792114258,1.02761924266815,0.433775842189789,1,81.9512176513672,64.3902435302734,93.6585388183594,0.997715175151825,0.469347029924393,1,82.0388336181641,61.6504859924316,95.1456298828125,1.02144372463226,0.452218174934387,1,81.0679626464844,64.5631103515625,94.1747589111328,1.02120542526245,0.423426330089569,1,81.339714050293,64.1148300170898,94.2583694458008,1.00544023513794,0.449366062879562,1,79.9043045043945,63.6363639831543,94.7368392944336,0.995785772800446,0.434597462415695,1,80.0947875976562,63.0331764221191,94.7867279052734,1.00866138935089,0.400208622217178,1,80.568717956543,63.9810409545899,94.3127975463867,1.01497864723206,0.382627606391907,1,80.568717956543,64.9289093017578,94.7867279052734,0.952229022979736,0.467868983745575,1,77.8846130371094,60.5769233703613,94.2307662963867,1.00733196735382,0.447965174913406,1,79.3269195556641,64.4230804443359,93.75,1.06303882598877,0.435032665729523,1,80.288459777832,66.3461532592774,94.711540222168,1.11124539375305,0.447060197591782,1,83.6538467407227,66.3461532592774,96.1538467407227,1.10883915424347,0.458574533462524,1,82.6923065185547,66.8269195556641,96.6346130371094
Romania,ROM,-0.286933869123459,0.173903718590736,3,45.9016380310059,33.3333320617676,56.8306007385254,-0.569097518920898,0.211779370903969,4,30.5699481964111,16.0621757507324,49.7409324645996,-0.373169273138046,0.201722547411919,6,42.5641021728516,25.1282043457031,55.3846168518066,-0.20036119222641,0.176395073533058,7,49.4897956848145,37.2448997497559,60.7142868041992,-0.258438527584076,0.176626324653626,8,48.4693870544434,34.1836738586426,59.1836738586426,-0.205614611506462,0.1781887114048,9,49.7536964416504,37.4384231567383,61.0837440490723,-0.306825309991837,0.17444920539856,9,45.0980377197266,33.8235282897949,55.3921585083008,-0.210183203220367,0.177712500095367,11,48.7804870605469,36.0975608825684,57.073169708252,-0.319075226783752,0.19378150999546,11,45.1456298828125,29.6116504669189,53.8834953308106,-0.324172407388687,0.201521769165993,10,45.1456298828125,29.6116504669189,55.8252410888672,-0.35974970459938,0.196753099560738,10,44.4976081848145,27.7511959075928,54.0669860839844,-0.265529185533524,0.202106416225433,10,45.9330139160156,32.5358848571777,56.9377975463867,-0.328980565071106,0.199021592736244,10,44.0758285522461,28.9099521636963,54.502368927002,-0.31195005774498,0.197589606046677,10,45.0236968994141,30.8056869506836,56.8720397949219,-0.074424631893635,0.196226522326469,10,51.6587677001953,42.1800956726074,61.6113739013672,-0.025993756949902,0.205545872449875,10,54.8076934814453,41.8269233703613,64.4230804443359,-0.056130580604076,0.205262750387192,10,51.4423065185547,40.3846168518066,64.4230804443359,-0.169035583734512,0.196571841835976,9,47.1153831481934,35.5769233703613,59.6153831481934,-0.172128066420555,0.200250834226608,9,47.1153831481934,34.1346168518066,58.6538467407227,-0.253441751003265,0.198299184441567,9,43.269229888916,30.769229888916,55.288459777832
Russian Federation,RUS,-0.452226608991623,0.168259218335152,5,37.7049179077148,22.4043712615967,49.1803283691406,-0.727025806903839,0.197616308927536,6,23.8341960906982,12.4352331161499,39.8963737487793,-0.720003247261047,0.191214457154274,7,25.1282043457031,11.7948713302612,41.538459777832,-0.310228765010834,0.171830236911774,8,45.4081649780273,31.1224498748779,56.1224479675293,-0.401209443807602,0.176626324653626,8,41.8367347717285,26.0204086303711,54.0816345214844,-0.440682411193848,0.18143068253994,8,40.8866996765137,23.645320892334,52.709358215332,-0.500494837760925,0.176464900374413,8,37.7450981140137,25,48.0392150878906,-0.438045531511307,0.180133402347565,10,39.0243911743164,27.3170738220215,51.7073173522949,-0.387461483478546,0.195998549461365,10,43.6893196105957,26.6990299224854,51.9417457580566,-0.362276792526245,0.201521769165993,10,43.6893196105957,28.6407775878906,53.8834953308106,-0.41345202922821,0.196753099560738,10,42.1052627563477,25.8373203277588,51.6746406555176,-0.468811392784119,0.202106416225433,10,39.7129173278809,23.4449768066406,49.2822952270508,-0.470765352249146,0.199021592736244,10,40.2843589782715,22.274881362915,48.8151664733887,-0.420474618673325,0.197589606046677,10,41.2322273254395,26.0663509368896,51.1848335266113,-0.354851961135864,0.196226522326469,10,44.0758285522461,28.9099521636963,54.502368927002,-0.109315022826195,0.205545872449875,10,48.5576934814453,36.538459777832,62.019229888916,-0.204442352056503,0.205262750387192,10,47.1153831481934,33.1730766296387,59.1346168518066,-0.197238624095917,0.196571841835976,9,44.711540222168,35.5769233703613,57.6923065185547,-0.075626112520695,0.200250834226608,9,50.961540222168,36.0576934814453,62.019229888916,-0.06088575348258,0.213245272636414,8,50.961540222168,38.9423065185547,63.9423065185547
Rwanda,RWA,-1.14967966079712,0.187617555260658,1,12.021858215332,3.82513666152954,21.3114757537842,-0.877933025360107,0.254505068063736,3,17.6165809631348,6.21761655807495,37.3056983947754,-0.645378530025482,0.262622207403183,3,28.7179489135742,10.7692308425903,48.2051277160645,-0.909130036830902,0.231609016656876,4,16.8367347717285,6.63265323638916,34.6938781738281,-0.694516718387604,0.253709495067596,4,26.0204086303711,9.69387722015381,47.4489784240723,-0.556920528411865,0.230879619717598,5,34.9753684997559,15.7635469436646,51.2315254211426,-0.906912446022034,0.22918726503849,5,20.5882358551025,8.33333301544189,36.2745094299316,-0.254100918769836,0.230751618742943,7,46.8292694091797,30.7317066192627,59.0243911743164,-0.195056110620499,0.235263645648956,7,50.4854354858398,30.0970878601074,59.2233009338379,-0.131046801805496,0.222415387630463,7,50.970874786377,37.3786392211914,62.1359214782715,-0.150317341089249,0.221690431237221,7,49.7607650756836,37.7990417480469,61.7224884033203,-0.054292909801006,0.212619572877884,8,52.1531105041504,41.6267929077148,63.6363639831543,0.070405527949333,0.21144463121891,8,57.3459701538086,45.4976310729981,66.3507080078125,-0.048253916203976,0.200634926557541,9,53.554500579834,42.1800956726074,62.0853080749512,0.019723504781723,0.178915813565254,10,55.9241714477539,45.971565246582,62.5592422485352,-0.025332072749734,0.189783602952957,10,55.288459777832,42.3076934814453,64.4230804443359,-0.045843426138163,0.185852602124214,10,51.9230766296387,41.3461532592774,64.4230804443359,0.098110064864159,0.181059718132019,10,56.730770111084,44.230770111084,67.788459777832,0.266852110624313,0.186714440584183,10,64.9038467407227,51.9230766296387,72.1153869628906,0.206808909773827,0.189324140548706,10,62.019229888916,48.5576934814453,71.1538467407227
Samoa,WSM,0.388550758361816,0.187617555260658,1,64.4808731079102,57.9234962463379,75.4098358154297,0.330249905586243,0.272112399339676,2,65.2849731445312,52.3316078186035,77.2020721435547,0.441270709037781,0.224437564611435,3,68.7179489135742,59.4871788024902,79.4871826171875,0.446501106023788,0.220027655363083,3,68.8775482177734,60.7142868041992,77.0408172607422,0.450912237167358,0.219476744532585,3,67.8571395874023,60.7142868041992,77.5510177612305,0.063981056213379,0.240454480051994,3,61.0837440490723,46.7980308532715,68.9655151367188,0.461236774921417,0.257056385278702,3,67.6470565795898,56.8627433776855,75.4901962280273,0.323442339897156,0.297869116067886,3,64.8780517578125,50.2439041137695,76.5853652954102,0.202684745192528,0.312477141618729,3,61.1650466918945,45.1456298828125,74.7572784423828,0.164048567414284,0.315768986940384,3,59.2233009338379,44.6601943969727,73.3009719848633,0.03052892908454,0.297616481781006,4,56.9377975463867,39.7129173278809,69.3779907226562,-0.039018664509058,0.290342390537262,4,53.1100463867188,37.3205757141113,66.5071792602539,-0.009442555718124,0.297342270612717,4,54.502368927002,38.3886260986328,66.8246459960938,-0.019029475748539,0.293798863887787,4,55.4502372741699,37.9146919250488,66.8246459960938,0.024641180410981,0.288210958242416,4,56.3981056213379,39.3364944458008,69.1943130493164,0.454839766025543,0.34052386879921,3,70.6730804443359,49.038459777832,79.8076934814453,0.50850921869278,0.341277807950974,3,71.6346130371094,51.4423065185547,82.6923065185547,0.540681302547455,0.332882285118103,3,72.5961532592774,51.9230766296387,82.211540222168,0.616181790828705,0.351571321487427,3,73.5576934814453,54.3269233703613,85.0961532592774,0.590758740901947,0.349104464054108,3,73.5576934814453,53.8461532592774,83.1730804443359
Saudi Arabia,SAU,-0.183629289269447,0.173903718590736,3,49.1803283691406,36.0655746459961,57.9234962463379,-0.203129813075066,0.228347718715668,3,50.2590675354004,29.5336780548096,61.1398963928223,-0.21954770386219,0.246868371963501,3,47.6923065185547,28.7179489135742,62.5641021728516,-0.30272176861763,0.186422988772392,5,45.9183654785156,30.6122455596924,56.6326522827148,-0.304375559091568,0.213916137814522,4,46.4285697937012,28.5714282989502,59.1836738586426,-0.356191486120224,0.225894063711166,4,45.8128089904785,24.1379318237305,57.6354675292969,-0.374779343605041,0.209733486175537,4,42.6470603942871,27.4509811401367,55.3921585083008,-0.170044496655464,0.252342790365219,6,49.7560958862305,34.1463432312012,61.9512176513672,-0.119131691753864,0.224268183112144,7,51.4563102722168,36.4077682495117,62.6213607788086,-0.088955819606781,0.232747420668602,7,52.9126205444336,38.8349533081055,65.0485458374024,-0.096417173743248,0.221626684069633,7,51.1961708068848,39.7129173278809,62.2009582519531,-0.006922359578311,0.227007031440735,7,55.5023918151855,41.6267929077148,65.5502395629883,-0.303006857633591,0.239386782050133,6,45.4976310729981,27.488151550293,58.7677726745605,0.034983415156603,0.220162734389305,7,58.2938385009766,44.0758285522461,64.4549789428711,0.073139272630215,0.215413823723793,7,58.2938385009766,45.4976310729981,65.8767776489258,0.207730904221535,0.234839797019958,7,62.019229888916,45.6730766296387,72.5961532592774,0.199934408068657,0.233877763152122,7,60.5769233703613,48.0769233703613,73.0769195556641,0.261262387037277,0.210645228624344,8,63.461540222168,50.480770111084,73.0769195556641,0.257238835096359,0.213301166892052,8,62.5,50,73.0769195556641,0.323498219251633,0.213245272636414,8,64.9038467407227,50.961540222168,75
Sudan,SDN,-0.987331032752991,0.173903718590736,3,15.8469944000244,6.01092910766602,23.4972686767578,-1.19171273708344,0.203154727816582,5,8.80829048156738,3.62694311141968,19.1709842681885,-1.16583335399628,0.211237147450447,5,9.23076915740967,3.07692313194275,18.9743595123291,-1.10599517822266,0.186934381723404,6,10.2040815353394,5.10204076766968,23.4693870544434,-1.24870407581329,0.193308562040329,6,6.12244892120361,1.5306122303009,15.8163261413574,-1.21716940402985,0.184437125921249,7,8.3743839263916,4.43349742889404,15.7635469436646,-1.39597535133362,0.186741173267365,7,5.39215707778931,0.490196079015732,12.2549018859863,-1.13710260391235,0.215670421719551,7,11.2195119857788,3.90243911743164,24.3902435302734,-1.09912145137787,0.214037537574768,8,14.0776700973511,4.36893224716187,25.2427177429199,-1.26924896240234,0.207138538360596,8,7.76699018478394,1.94174754619598,16.5048542022705,-1.24763011932373,0.197768226265907,9,7.17703342437744,2.39234447479248,18.6602878570557,-1.34378492832184,0.198236554861069,9,6.69856452941895,1.91387557983398,13.8755979537964,-1.37667548656464,0.198351830244064,9,5.68720388412476,1.42180097103119,14.2180099487305,-1.41965675354004,0.198869958519936,9,6.16113758087158,0.473933637142181,13.7440757751465,-1.48542141914368,0.179751425981522,10,4.7393364906311,0.473933637142181,11.3744077682495,-1.53204441070557,0.190920814871788,10,5.28846168518066,1.44230771064758,11.057692527771,-1.47587215900421,0.18458616733551,10,6.25,1.44230771064758,11.5384616851807,-1.51517701148987,0.180208325386047,10,5.76923084259033,2.4038462638855,9.61538505554199,-1.43325483798981,0.188223943114281,10,7.21153831481934,3.36538457870483,12.5,-1.61985659599304,0.192339196801186,10,4.32692289352417,0.961538434028626,9.13461494445801
Senegal,SEN,0.07624251395464,0.173903718590736,3,57.9234962463379,47.5409851074219,62.2950820922852,-0.104077063500881,0.203154727816582,5,52.849739074707,38.8601036071777,62.1761665344238,-0.115343317389488,0.211237147450447,5,52.8205146789551,37.9487190246582,63.0769233703613,0.006616886239499,0.186432346701622,7,57.6530609130859,46.4285697937012,64.7959213256836,-0.26077076792717,0.176694467663765,8,47.9591827392578,34.1836738586426,59.1836738586426,-0.165477558970451,0.183798924088478,8,51.7241363525391,38.4236450195312,62.0689659118652,-0.228251531720161,0.1819718927145,8,47.5490188598633,36.2745094299316,57.8431358337402,-0.28718027472496,0.204290494322777,10,45.365852355957,31.2195129394531,55.6097564697266,-0.474353581666946,0.190437227487564,11,37.8640785217285,23.3009700775146,50.970874786377,-0.15585270524025,0.19065560400486,11,50,38.8349533081055,58.737865447998,-0.511780619621277,0.184189304709434,11,38.2775115966797,21.5311012268066,48.8038291931152,-0.579934120178223,0.186929896473885,11,34.4497604370117,19.6172256469727,44.9760780334473,-0.496374487876892,0.187781408429146,11,38.8625602722168,22.274881362915,47.8672981262207,-0.466163396835327,0.187804833054543,11,39.3364944458008,25.5924167633057,48.8151664733887,-0.418516039848328,0.170495986938477,12,40.7582931518555,28.4360198974609,48.3412322998047,-0.403944402933121,0.180167317390442,12,40.3846168518066,24.0384616851807,49.038459777832,-0.426444500684738,0.175528481602669,12,38.9423065185547,24.0384616851807,48.5576934814453,-0.45392456650734,0.171101808547974,12,36.538459777832,22.5961532592773,46.6346168518066,-0.317497432231903,0.176825746893883,12,40.8653831481934,29.8076915740967,52.4038467407227,-0.267815560102463,0.180598750710487,12,42.3076934814453,32.6923065185547,54.8076934814453
Singapore,SGP,1.99304711818695,0.168259218335152,5,100,91.2568283081055,100,2.14871454238892,0.210871934890747,5,100,91.709846496582,100,2.19906949996948,0.210062861442566,5,100,93.3333358764648,100,1.85491323471069,0.181058660149574,6,93.8775482177734,88.7755126953125,99.4897994995117,1.94780218601227,0.187718078494072,6,96.4285736083984,90.3061218261719,99.4897994995117,1.98966252803803,0.195482850074768,6,96.0591125488281,90.6403961181641,100,1.95842230319977,0.183693528175354,6,98.529411315918,91.6666641235352,100,2.21247410774231,0.188930541276932,8,99.5121917724609,97.5609741210937,100,2.37545871734619,0.210372269153595,8,100,98.5436859130859,100,2.43697500228882,0.218405097723007,8,100,99.0291290283203,100,2.27079653739929,0.210318088531494,8,100,97.6076583862305,100,2.24140667915344,0.217731758952141,8,100,98.0861206054687,100,2.15478563308716,0.212942942976952,8,99.5260696411133,96.6824645996094,100,2.16609144210815,0.210722774267197,8,99.5260696411133,96.6824645996094,100,2.08895516395569,0.207789823412895,8,99.5260696411133,95.2606658935547,100,2.1826171875,0.221694305539131,8,100,97.1153869628906,100,2.23641872406006,0.219996184110641,8,100,98.0769195556641,100,2.20624494552612,0.210645228624344,8,100,98.0769195556641,100,2.22009825706482,0.213301166892052,8,100,97.1153869628906,100,2.23147439956665,0.213245272636414,8,100,97.1153869628906,100
Solomon Islands,SLB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.799139976501465,0.498129159212112,1,20.7253894805908,2.59067368507385,58.0310897827148,-0.958980739116669,0.285847425460815,2,15.384614944458,3.58974361419678,36.9230766296387,-2.04669094085693,0.309655964374542,2,0,0,3.06122446060181,-2.27075409889221,0.266235321760178,2,0,0,0.510204076766968,-1.27023911476135,0.240454480051994,3,7.38916254043579,0.492610841989517,17.7339897155762,-0.668377280235291,0.257056385278702,3,30.8823528289795,12.2549018859863,46.5686264038086,-1.00806272029877,0.297869116067886,3,15.1219511032105,3.90243911743164,35.6097564697266,-1.07874083518982,0.303720682859421,4,15.5339803695679,2.42718458175659,30.0970878601074,-0.997013449668884,0.297008126974106,4,15.0485439300537,4.36893224716187,37.3786392211914,-1.09949088096619,0.297616481781006,4,11.9617223739624,2.39234447479248,33.0143547058105,-0.95446103811264,0.290342390537262,4,17.7033500671387,4.78468894958496,39.2344512939453,-0.864661693572998,0.297342270612717,4,19.4312801361084,7.10900497436523,42.6540298461914,-0.806007742881775,0.293798863887787,4,23.6966819763184,8.05687236785889,44.5497627258301,-0.823834002017975,0.288210958242416,4,22.748815536499,8.05687236785889,44.0758285522461,-1.06803500652313,0.298103719949722,4,15.384614944458,4.807692527771,28.8461532592773,-1.02437651157379,0.305105298757553,4,14.4230766296387,5.28846168518066,34.1346168518066,-0.984651207923889,0.300090223550796,4,15.865385055542,6.73076915740967,35.5769233703613,-1.00635969638824,0.351571321487427,3,15.865385055542,4.807692527771,36.0576934814453,-1.05424070358276,0.349104464054108,3,13.4615383148193,3.8461537361145,35.0961532592773
Sierra Leone,SLE,-1.40964531898499,0.181661412119865,2,4.9180326461792,2.18579244613647,12.5683059692383,-1.38443446159363,0.229129388928413,4,5.18134737014771,2.59067368507385,13.9896373748779,-1.39741134643555,0.23742002248764,4,4.10256433486939,2.05128216743469,11.7948713302612,-1.46333074569702,0.213227793574333,5,4.59183692932129,1.02040815353394,9.69387722015381,-1.15458798408508,0.229888066649437,5,9.69387722015381,1.5306122303009,21.4285717010498,-1.08342671394348,0.213322907686234,6,9.85221672058106,5.9113302230835,23.645320892334,-1.34131872653961,0.211889699101448,6,6.86274528503418,0.490196079015732,16.1764698028564,-1.11057662963867,0.234919309616089,7,12.1951217651367,3.90243911743164,27.3170738220215,-1.15307712554932,0.241473332047462,7,11.1650485992432,2.91262125968933,24.2718448638916,-1.15052258968353,0.22858951985836,7,11.1650485992432,3.39805817604065,21.8446598052979,-1.20306503772736,0.205629706382751,8,9.09090900421143,2.87081336975098,20.5741634368896,-1.21574020385742,0.205264806747436,8,9.56937789916992,3.34928226470947,19.6172256469727,-1.19215762615204,0.205117091536522,9,9.47867298126221,3.79146909713745,19.9052124023438,-1.22569954395294,0.187804833054543,11,10.4265403747559,2.84360194206238,18.0094795227051,-1.22544682025909,0.170495986938477,12,10.4265403747559,3.79146909713745,17.0616111755371,-1.24371373653412,0.180167317390442,12,10.0961542129517,4.807692527771,16.3461532592773,-1.24989950656891,0.175528481602669,12,9.13461494445801,5.28846168518066,15.865385055542,-1.17067742347717,0.177482932806015,11,10.0961542129517,6.73076915740967,18.269229888916,-1.17575716972351,0.183524429798126,11,11.5384616851807,5.76923084259033,18.75,-1.1429477930069,0.18746480345726,11,11.5384616851807,7.692307472229,18.269229888916
El Salvador,SLV,-0.691500306129456,0.171375781297684,5,24.0437164306641,15.8469944000244,38.2513656616211,-0.499490469694138,0.211779370903969,4,34.7150268554687,19.1709842681885,50.7772026062012,-0.528171181678772,0.203416511416435,5,33.3333320617676,16.9230766296387,48.7179489135742,-0.503210484981537,0.176372513175011,7,36.7346954345703,23.9795913696289,48.9795913696289,-0.350971132516861,0.179621174931526,7,44.3877563476562,28.5714282989502,57.6530609130859,-0.341768175363541,0.180728882551193,8,46.7980308532715,28.5714282989502,55.6650238037109,-0.381630390882492,0.174986153841019,8,41.6666679382324,30.3921566009521,53.4313735961914,-0.152433082461357,0.182827666401863,9,51.7073173522949,38.5365867614746,59.5121955871582,-0.201509922742844,0.208347618579864,9,49.0291252136231,33.4951438903809,58.2524261474609,-0.162037819623947,0.210988238453865,9,49.5145645141602,37.3786392211914,60.1941757202148,-0.044886145740748,0.204276487231255,9,53.5885162353516,43.5406684875488,64.1148300170898,0.00741797266528,0.206347092986107,9,56.4593315124512,43.0622024536133,65.5502395629883,-0.102897249162197,0.206580713391304,9,52.1327018737793,40.7582931518555,62.0853080749512,-0.127177879214287,0.198317974805832,10,50.2369651794434,39.8104248046875,60.6635055541992,-0.115225359797478,0.195430293679237,10,49.2891006469727,39.8104248046875,60.6635055541992,-0.032733403146267,0.203657776117325,10,54.3269233703613,41.3461532592774,64.4230804443359,-0.235587492585182,0.206240519881248,10,45.6730766296387,31.730770111084,56.25,-0.285014063119888,0.196940958499908,10,42.3076934814453,30.2884616851807,54.3269233703613,-0.364947229623795,0.211057737469673,9,38.9423065185547,22.5961532592773,52.4038467407227,-0.447142481803894,0.191959038376808,10,36.538459777832,20.1923084259033,48.0769233703613
San Marino,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
